record_id,plan_name,plan_category,age,gender,num_members,city_tier,state,bmi_category,smoke,has_pre_existing,annual_checkup,ncb_years,sum_insured,deductible,num_addons,addons_list,has_maternity,has_opd,policy_tenure,prev_insurer,annual_premium,gst_amount,total_premium
AHQ004622,Family Floater Standard,Family,30,Male,5,2,Delhi,Overweight,1,0,0,3,500000,0,4,international_cover|personal_accident|opd_cover|critical_illness_rider,0,1,1,Bajaj Allianz,69100.0,12438.0,81538.0
AHQ004623,Family Floater Standard,Family,36,Female,5,1,Delhi,Obese,0,0,1,1,1000000,0,4,maternity|critical_illness_rider|opd_cover|hospital_cash,1,1,1,Care Health,126300.0,22734.0,149034.0
AHQ004624,Family Floater Standard,Family,21,Female,3,1,Gujarat,Normal,0,0,1,5,750000,0,4,personal_accident|critical_illness_rider|opd_cover|maternity,1,1,2,SBI Health,68800.0,12384.0,81184.0
AHQ004625,Senior Citizen,Senior,65,Male,2,2,Haryana,Normal,0,1,0,1,1000000,25000,3,hospital_cash|dental_vision|maternity,1,0,1,SBI Health,159200.0,28656.0,187856.0
AHQ004626,Senior Citizen,Senior,73,Female,1,2,Uttar Pradesh,Overweight,0,0,0,1,300000,5000,2,opd_cover|hospital_cash,0,1,1,Bajaj Allianz,74600.0,13428.0,88028.0
AHQ004627,Individual Premium,Individual,48,Male,2,3,Madhya Pradesh,Overweight,0,0,1,1,500000,25000,1,dental_vision,0,0,1,Bajaj Allianz,37500.0,6750.0,44250.0
AHQ004628,Family Floater Standard,Family,27,Female,3,2,Tamil Nadu,Normal,0,0,0,3,500000,5000,3,dental_vision|maternity|critical_illness_rider,1,0,1,Bajaj Allianz,33000.0,5940.0,38940.0
AHQ004629,Family Floater Premium,Family,36,Male,3,2,West Bengal,Overweight,0,0,0,1,500000,0,2,dental_vision|international_cover,0,0,1,SBI Health,64000.0,11520.0,75520.0
AHQ004630,Senior Citizen,Senior,65,Male,2,1,Maharashtra,Normal,0,0,1,0,1000000,5000,2,maternity|personal_accident,1,0,1,SBI Health,165100.0,29718.0,194818.0
AHQ004631,Family Floater Standard,Family,34,Male,4,3,Odisha,Obese,0,1,0,0,300000,10000,3,maternity|opd_cover|hospital_cash,1,1,1,Star Health,49700.0,8946.0,58646.0
AHQ004632,Senior Citizen,Senior,72,Male,1,2,Punjab,Normal,0,0,1,0,300000,0,3,opd_cover|hospital_cash|international_cover,0,1,2,United India,124900.0,22482.0,147382.0
AHQ004633,Family Floater Premium,Family,43,Female,3,2,Kerala,Normal,0,1,1,4,2500000,5000,0,,0,0,2,United India,189800.0,34164.0,223964.0
AHQ004634,Senior Citizen,Senior,69,Male,2,3,Maharashtra,Overweight,0,1,1,4,500000,0,0,,0,0,1,Niva Bupa,96300.0,17334.0,113634.0
AHQ004635,Family Floater Basic,Family,21,Male,2,3,Maharashtra,Normal,0,0,0,2,500000,0,1,dental_vision,0,0,1,ACKO,14900.0,2682.0,17582.0
AHQ004636,Individual Standard,Individual,41,Female,1,1,Haryana,Overweight,0,0,0,1,300000,5000,2,international_cover|opd_cover,0,1,3,HDFC Ergo,53600.0,9648.0,63248.0
AHQ004637,Family Floater Basic,Family,45,Male,4,2,Telangana,Normal,0,0,1,1,300000,5000,2,international_cover|opd_cover,0,1,3,ACKO,101800.0,18324.0,120124.0
AHQ004638,Family Floater Basic,Family,41,Female,4,2,Rajasthan,Normal,0,0,0,1,500000,0,2,dental_vision|international_cover,0,0,3,HDFC Ergo,101800.0,18324.0,120124.0
AHQ004639,Senior Citizen,Senior,67,Female,4,1,Maharashtra,Overweight,0,0,0,2,500000,0,2,dental_vision|hospital_cash,0,0,2,Niva Bupa,356200.0,64116.0,420316.0
AHQ004640,Individual Standard,Individual,39,Male,1,2,Maharashtra,Overweight,1,0,0,1,1000000,0,0,,0,0,1,Niva Bupa,30700.0,5526.0,36226.0
AHQ004641,Family Floater Premium,Family,36,Female,4,1,Kerala,Normal,0,0,0,3,2500000,0,2,dental_vision|opd_cover,0,1,3,HDFC Ergo,357200.0,64296.0,421496.0
AHQ004642,Senior Citizen,Senior,70,Female,1,2,Telangana,Overweight,1,0,1,2,500000,0,0,,0,0,2,SBI Health,158000.0,28440.0,186440.0
AHQ004643,Individual Standard,Individual,51,Male,2,1,Rajasthan,Overweight,0,1,1,5,500000,5000,3,maternity|opd_cover|dental_vision,1,1,1,Niva Bupa,42100.0,7578.0,49678.0
AHQ004644,Family Floater Standard,Family,40,Female,3,1,Madhya Pradesh,Normal,0,0,0,4,750000,5000,2,opd_cover|international_cover,0,1,3,Care Health,131500.0,23670.0,155170.0
AHQ004645,Family Floater Standard,Family,36,Male,4,3,West Bengal,Overweight,0,1,1,0,1000000,0,0,,0,0,3,HDFC Ergo,192500.0,34650.0,227150.0
AHQ004646,Critical Illness,Specialty,32,Male,1,2,Kerala,Normal,0,0,1,5,750000,5000,3,hospital_cash|international_cover|dental_vision,0,0,2,ACKO,40000.0,7200.0,47200.0
AHQ004647,Senior Citizen,Senior,72,Male,1,2,Madhya Pradesh,Overweight,0,0,1,1,300000,50000,2,opd_cover|hospital_cash,0,1,1,SBI Health,49400.0,8892.0,58292.0
AHQ004648,Senior Citizen,Senior,66,Female,1,1,Haryana,Overweight,0,1,0,0,1000000,5000,3,dental_vision|critical_illness_rider|opd_cover,0,1,3,HDFC Ergo,472600.0,85068.0,557668.0
AHQ004649,Senior Citizen,Senior,73,Male,5,1,Karnataka,Overweight,0,1,1,1,500000,10000,0,,0,0,1,Care Health,242800.0,43704.0,286504.0
AHQ004650,Individual Standard,Individual,42,Male,1,1,Telangana,Overweight,0,0,1,0,300000,5000,1,maternity,1,0,1,United India,17700.0,3186.0,20886.0
AHQ004651,Individual Premium,Individual,49,Male,1,1,Andhra Pradesh,Overweight,0,0,0,0,2500000,0,2,hospital_cash|international_cover,0,0,2,HDFC Ergo,197000.0,35460.0,232460.0
AHQ004652,Senior Citizen,Senior,71,Male,2,1,Delhi,Overweight,0,0,1,4,300000,5000,2,personal_accident|maternity,1,0,3,Care Health,246100.0,44298.0,290398.0
AHQ004653,Senior Citizen,Senior,71,Female,1,2,Haryana,Obese,0,0,1,0,1000000,0,3,personal_accident|international_cover|critical_illness_rider,0,0,1,United India,145000.0,26100.0,171100.0
AHQ004654,Senior Citizen,Senior,62,Female,4,1,Uttar Pradesh,Obese,0,1,1,0,300000,0,3,dental_vision|hospital_cash|international_cover,0,0,3,Care Health,572000.0,102960.0,674960.0
AHQ004655,Family Floater Premium,Family,24,Female,3,1,Tamil Nadu,Normal,0,0,1,0,500000,5000,0,,0,0,1,United India,42600.0,7668.0,50268.0
AHQ004656,Family Floater Basic,Family,35,Male,2,2,Rajasthan,Normal,0,0,1,3,300000,0,4,maternity|opd_cover|personal_accident|hospital_cash,1,1,2,SBI Health,37000.0,6660.0,43660.0
AHQ004657,Critical Illness,Specialty,58,Male,1,2,Kerala,Overweight,1,0,0,0,500000,0,3,personal_accident|dental_vision|critical_illness_rider,0,0,1,HDFC Ergo,71900.0,12942.0,84842.0
AHQ004658,Family Floater Basic,Family,26,Female,5,1,Karnataka,Normal,0,0,1,2,300000,5000,4,critical_illness_rider|personal_accident|maternity|dental_vision,1,0,1,ACKO,32800.0,5904.0,38704.0
AHQ004659,Family Floater Standard,Family,51,Female,4,3,West Bengal,Normal,0,0,1,0,750000,5000,3,critical_illness_rider|maternity|personal_accident,1,0,1,HDFC Ergo,70500.0,12690.0,83190.0
AHQ004660,Family Floater Basic,Family,26,Male,3,1,Tamil Nadu,Overweight,0,0,0,3,500000,0,1,personal_accident,0,0,3,Niva Bupa,65800.0,11844.0,77644.0
AHQ004661,Senior Citizen,Senior,65,Male,1,1,Punjab,Obese,0,0,0,2,750000,0,0,,0,0,1,Bajaj Allianz,106900.0,19242.0,126142.0
AHQ004662,Senior Citizen,Senior,70,Female,1,3,Rajasthan,Normal,0,0,1,2,500000,0,4,personal_accident|dental_vision|international_cover|maternity,1,0,2,Niva Bupa,138100.0,24858.0,162958.0
AHQ004663,Family Floater Standard,Family,57,Male,3,2,Rajasthan,Overweight,0,1,0,0,750000,0,3,international_cover|maternity|hospital_cash,1,0,1,HDFC Ergo,124300.0,22374.0,146674.0
AHQ004664,Family Floater Basic,Family,29,Male,2,1,Rajasthan,Overweight,0,0,1,1,300000,10000,1,international_cover,0,0,3,ACKO,48000.0,8640.0,56640.0
AHQ004665,Individual Premium,Individual,33,Male,2,2,Telangana,Normal,1,0,0,1,2500000,25000,0,,0,0,3,Bajaj Allianz,173900.0,31302.0,205202.0
AHQ004666,Family Floater Standard,Family,42,Female,5,3,Tamil Nadu,Overweight,0,0,0,1,300000,10000,1,dental_vision,0,0,1,ACKO,47000.0,8460.0,55460.0
AHQ004667,Family Floater Standard,Family,44,Female,5,1,Tamil Nadu,Overweight,0,1,1,2,500000,5000,1,dental_vision,0,0,1,United India,80400.0,14472.0,94872.0
AHQ004668,Family Floater Standard,Family,37,Female,5,2,Andhra Pradesh,Obese,0,0,0,2,500000,0,2,hospital_cash|international_cover,0,0,1,Star Health,75500.0,13590.0,89090.0
AHQ004669,Individual Standard,Individual,23,Female,1,2,Uttar Pradesh,Overweight,0,0,0,0,750000,10000,4,international_cover|hospital_cash|dental_vision|opd_cover,0,1,1,HDFC Ergo,23300.0,4194.0,27494.0
AHQ004670,Individual Premium,Individual,43,Female,1,3,Rajasthan,Overweight,0,0,1,4,1500000,25000,3,critical_illness_rider|hospital_cash|international_cover,0,0,1,United India,31600.0,5688.0,37288.0
AHQ004671,Family Floater Standard,Family,55,Male,5,1,Punjab,Normal,0,0,1,2,300000,25000,0,,0,0,2,United India,140700.0,25326.0,166026.0
AHQ004672,Family Floater Standard,Family,50,Male,4,3,Uttar Pradesh,Normal,0,0,0,1,500000,0,3,opd_cover|dental_vision|hospital_cash,0,1,2,ACKO,119100.0,21438.0,140538.0
AHQ004673,Family Floater Premium,Family,55,Male,4,3,Tamil Nadu,Overweight,1,0,1,4,1500000,0,1,maternity,1,0,1,Bajaj Allianz,157000.0,28260.0,185260.0
AHQ004674,Family Floater Standard,Family,53,Female,3,1,Maharashtra,Overweight,0,1,0,1,300000,0,4,hospital_cash|critical_illness_rider|personal_accident|opd_cover,0,1,2,Star Health,163900.0,29502.0,193402.0
AHQ004675,Family Floater Premium,Family,27,Male,4,1,Haryana,Normal,0,1,0,1,500000,5000,0,,0,0,1,SBI Health,65000.0,11700.0,76700.0
AHQ004676,Family Floater Standard,Family,51,Male,2,2,Maharashtra,Normal,0,0,1,1,1000000,0,1,dental_vision,0,0,3,Care Health,139800.0,25164.0,164964.0
AHQ004677,Individual Standard,Individual,18,Female,2,1,Tamil Nadu,Overweight,0,0,1,2,500000,25000,1,critical_illness_rider,0,0,2,United India,40700.0,7326.0,48026.0
AHQ004678,Individual Premium,Individual,20,Female,2,2,Andhra Pradesh,Normal,1,0,1,2,2500000,0,0,,0,0,2,United India,131500.0,23670.0,155170.0
AHQ004679,Family Floater Basic,Family,53,Male,2,1,Andhra Pradesh,Normal,0,0,1,0,500000,0,4,hospital_cash|dental_vision|personal_accident|maternity,1,0,2,Care Health,79200.0,14256.0,93456.0
AHQ004680,Individual Basic,Individual,45,Female,1,2,Uttar Pradesh,Normal,0,0,0,1,300000,0,3,maternity|international_cover|hospital_cash,1,0,1,SBI Health,15600.0,2808.0,18408.0
AHQ004681,Individual Premium,Individual,58,Female,2,3,Rajasthan,Normal,0,0,1,4,300000,0,2,hospital_cash|critical_illness_rider,0,0,3,HDFC Ergo,95300.0,17154.0,112454.0
AHQ004682,Senior Citizen,Senior,66,Male,2,2,Delhi,Overweight,0,1,1,2,300000,0,0,,0,0,1,Niva Bupa,111800.0,20124.0,131924.0
AHQ004683,Senior Citizen,Senior,63,Female,1,1,Delhi,Normal,0,0,1,1,300000,0,1,hospital_cash,0,0,1,United India,55100.0,9918.0,65018.0
AHQ004684,Super Top-Up,Specialty,34,Male,1,2,West Bengal,Normal,0,0,1,0,500000,0,1,critical_illness_rider,0,0,1,Care Health,7300.0,1314.0,8614.0
AHQ004685,Family Floater Premium,Family,28,Male,4,2,Gujarat,Overweight,0,0,0,0,2000000,50000,1,opd_cover,0,1,1,Niva Bupa,72900.0,13122.0,86022.0
AHQ004686,Individual Standard,Individual,43,Male,1,3,Telangana,Overweight,0,0,0,1,500000,10000,0,,0,0,2,Bajaj Allianz,28700.0,5166.0,33866.0
AHQ004687,Senior Citizen,Senior,68,Male,4,3,West Bengal,Normal,0,1,0,0,300000,0,2,dental_vision|international_cover,0,0,3,HDFC Ergo,428700.0,77166.0,505866.0
AHQ004688,Critical Illness,Specialty,50,Male,1,2,Delhi,Normal,0,0,0,1,300000,0,0,,0,0,3,SBI Health,88600.0,15948.0,104548.0
AHQ004689,Senior Citizen,Senior,71,Female,4,1,Gujarat,Overweight,0,1,0,0,500000,10000,0,,0,0,1,Niva Bupa,252200.0,45396.0,297596.0
AHQ004690,Individual Standard,Individual,32,Female,2,2,Odisha,Overweight,0,0,1,1,750000,0,0,,0,0,3,Bajaj Allianz,63600.0,11448.0,75048.0
AHQ004691,Senior Citizen,Senior,64,Female,4,1,Uttar Pradesh,Normal,0,0,0,0,300000,0,4,opd_cover|critical_illness_rider|hospital_cash|maternity,1,1,1,Bajaj Allianz,155000.0,27900.0,182900.0
AHQ004692,Individual Premium,Individual,25,Female,2,2,Kerala,Normal,1,0,0,0,300000,0,1,hospital_cash,0,0,1,United India,26800.0,4824.0,31624.0
AHQ004693,Super Top-Up,Specialty,27,Female,1,3,Odisha,Overweight,0,0,0,1,500000,25000,3,international_cover|hospital_cash|maternity,1,0,2,Bajaj Allianz,14300.0,2574.0,16874.0
AHQ004694,Critical Illness,Specialty,54,Male,1,2,West Bengal,Normal,0,0,0,1,1500000,10000,2,critical_illness_rider|personal_accident,0,0,1,SBI Health,63900.0,11502.0,75402.0
AHQ004695,Family Floater Basic,Family,31,Female,3,1,Telangana,Normal,0,0,0,3,500000,0,0,,0,0,2,Care Health,39000.0,7020.0,46020.0
AHQ004696,Individual Standard,Individual,46,Male,2,1,West Bengal,Normal,0,0,0,0,750000,10000,1,international_cover,0,0,2,ACKO,85600.0,15408.0,101008.0
AHQ004697,Individual Premium,Individual,46,Female,1,1,Karnataka,Normal,0,0,1,0,2500000,50000,3,personal_accident|dental_vision|critical_illness_rider,0,0,3,Star Health,204600.0,36828.0,241428.0
AHQ004698,Individual Premium,Individual,48,Female,1,2,Tamil Nadu,Normal,0,0,1,3,750000,10000,3,opd_cover|international_cover|maternity,1,1,3,Star Health,87900.0,15822.0,103722.0
AHQ004699,Family Floater Standard,Family,47,Female,4,1,West Bengal,Normal,0,1,1,1,750000,5000,2,dental_vision|maternity,1,0,1,Care Health,103900.0,18702.0,122602.0
AHQ004700,Family Floater Basic,Family,23,Male,2,1,Uttar Pradesh,Normal,0,0,0,2,300000,0,1,opd_cover,0,1,1,Care Health,15200.0,2736.0,17936.0
AHQ004701,Individual Standard,Individual,28,Female,2,1,Rajasthan,Overweight,0,0,1,2,300000,10000,4,maternity|personal_accident|opd_cover|dental_vision,1,1,2,United India,37100.0,6678.0,43778.0
AHQ004702,Individual Premium,Individual,34,Female,2,3,Tamil Nadu,Obese,1,1,0,2,1000000,0,1,opd_cover,0,1,1,ACKO,53000.0,9540.0,62540.0
AHQ004703,Family Floater Standard,Family,36,Female,3,1,Madhya Pradesh,Overweight,0,1,1,2,300000,10000,2,personal_accident|critical_illness_rider,0,0,3,Star Health,145100.0,26118.0,171218.0
AHQ004704,Family Floater Standard,Family,42,Female,2,3,Tamil Nadu,Overweight,0,0,0,2,750000,0,0,,0,0,1,SBI Health,31600.0,5688.0,37288.0
AHQ004705,Senior Citizen,Senior,63,Female,5,3,Rajasthan,Overweight,0,1,1,0,1000000,0,1,international_cover,0,0,1,Star Health,263100.0,47358.0,310458.0
AHQ004706,Senior Citizen,Senior,73,Female,3,1,Odisha,Overweight,0,0,0,0,750000,0,0,,0,0,3,Bajaj Allianz,505100.0,90918.0,596018.0
AHQ004707,Family Floater Basic,Family,22,Female,3,2,Maharashtra,Normal,0,0,1,1,300000,10000,3,opd_cover|dental_vision|maternity,1,1,1,HDFC Ergo,20100.0,3618.0,23718.0
AHQ004708,Family Floater Premium,Family,38,Male,5,2,Kerala,Obese,0,0,0,1,300000,25000,4,dental_vision|hospital_cash|personal_accident|international_cover,0,0,1,Care Health,92700.0,16686.0,109386.0
AHQ004709,Super Top-Up,Specialty,41,Male,1,2,Tamil Nadu,Normal,0,0,0,1,500000,5000,1,dental_vision,0,0,2,SBI Health,18800.0,3384.0,22184.0
AHQ004710,Super Top-Up,Specialty,37,Female,1,2,Delhi,Normal,0,0,0,1,1000000,0,2,maternity|personal_accident,1,0,3,SBI Health,41200.0,7416.0,48616.0
AHQ004711,Family Floater Basic,Family,26,Female,3,3,Punjab,Normal,0,0,1,1,500000,0,4,dental_vision|opd_cover|maternity|personal_accident,1,1,2,Bajaj Allianz,44000.0,7920.0,51920.0
AHQ004712,Individual Basic,Individual,21,Female,1,2,Uttar Pradesh,Overweight,0,0,0,3,500000,0,1,hospital_cash,0,0,1,SBI Health,10500.0,1890.0,12390.0
AHQ004713,Family Floater Standard,Family,38,Male,2,1,Gujarat,Normal,0,0,0,2,750000,0,4,personal_accident|critical_illness_rider|maternity|hospital_cash,1,0,1,Niva Bupa,42900.0,7722.0,50622.0
AHQ004714,Family Floater Premium,Family,40,Male,3,2,Gujarat,Normal,1,1,1,2,300000,0,4,maternity|dental_vision|personal_accident|critical_illness_rider,1,0,2,Care Health,152700.0,27486.0,180186.0
AHQ004715,Family Floater Standard,Family,37,Female,4,2,Madhya Pradesh,Normal,0,1,0,4,500000,25000,4,international_cover|maternity|personal_accident|dental_vision,1,0,1,HDFC Ergo,56200.0,10116.0,66316.0
AHQ004716,Senior Citizen,Senior,68,Female,3,2,Telangana,Normal,0,0,0,1,500000,0,0,,0,0,1,SBI Health,129700.0,23346.0,153046.0
AHQ004717,Individual Standard,Individual,57,Female,2,3,Punjab,Normal,0,0,1,0,1000000,25000,4,maternity|hospital_cash|critical_illness_rider|dental_vision,1,0,2,Niva Bupa,98100.0,17658.0,115758.0
AHQ004718,Senior Citizen,Senior,70,Female,1,1,Rajasthan,Normal,0,0,0,3,300000,0,1,maternity,1,0,2,ACKO,121900.0,21942.0,143842.0
AHQ004719,Individual Premium,Individual,46,Male,1,2,Karnataka,Normal,0,0,1,0,1500000,5000,4,opd_cover|hospital_cash|maternity|dental_vision,1,1,1,United India,65500.0,11790.0,77290.0
AHQ004720,Senior Citizen,Senior,61,Male,5,1,Punjab,Normal,0,0,0,4,500000,0,1,opd_cover,0,1,1,HDFC Ergo,127300.0,22914.0,150214.0
AHQ004721,Super Top-Up,Specialty,18,Male,1,2,Punjab,Normal,0,1,1,1,750000,10000,2,international_cover|critical_illness_rider,0,0,1,United India,11900.0,2142.0,14042.0
AHQ004722,Family Floater Standard,Family,34,Male,5,3,Andhra Pradesh,Normal,0,0,1,0,750000,0,2,dental_vision|maternity,1,0,1,Star Health,49600.0,8928.0,58528.0
AHQ004723,Super Top-Up,Specialty,53,Male,1,1,West Bengal,Normal,1,0,0,0,500000,0,4,opd_cover|dental_vision|international_cover|hospital_cash,0,1,1,Niva Bupa,21600.0,3888.0,25488.0
AHQ004724,Individual Standard,Individual,49,Female,1,1,Madhya Pradesh,Overweight,1,1,0,4,1000000,0,0,,0,0,3,Star Health,142900.0,25722.0,168622.0
AHQ004725,Individual Premium,Individual,27,Male,2,2,Telangana,Obese,0,0,0,0,1500000,0,4,opd_cover|hospital_cash|dental_vision|maternity,1,1,2,Care Health,138400.0,24912.0,163312.0
AHQ004726,Senior Citizen,Senior,60,Male,1,1,Uttar Pradesh,Obese,0,1,1,1,300000,0,3,critical_illness_rider|opd_cover|hospital_cash,0,1,1,Care Health,90100.0,16218.0,106318.0
AHQ004727,Senior Citizen,Senior,60,Female,1,1,West Bengal,Normal,0,1,1,0,500000,50000,4,critical_illness_rider|international_cover|opd_cover|personal_accident,0,1,2,United India,125400.0,22572.0,147972.0
AHQ004728,Individual Standard,Individual,32,Male,1,2,Uttar Pradesh,Overweight,0,0,1,4,500000,25000,1,personal_accident,0,0,1,Care Health,11700.0,2106.0,13806.0
AHQ004729,Family Floater Basic,Family,46,Female,3,3,Telangana,Overweight,0,0,1,0,300000,0,0,,0,0,2,Bajaj Allianz,62600.0,11268.0,73868.0
AHQ004730,Individual Standard,Individual,18,Male,2,3,Madhya Pradesh,Normal,0,1,0,1,300000,10000,1,personal_accident,0,0,1,Niva Bupa,16300.0,2934.0,19234.0
AHQ004731,Super Top-Up,Specialty,19,Male,1,1,Telangana,Overweight,0,0,0,0,2000000,5000,2,opd_cover|maternity,1,1,2,HDFC Ergo,47800.0,8604.0,56404.0
AHQ004732,Individual Standard,Individual,19,Male,1,2,Delhi,Obese,1,0,0,1,300000,0,2,hospital_cash|dental_vision,0,0,3,Star Health,55400.0,9972.0,65372.0
AHQ004733,Family Floater Basic,Family,22,Female,4,3,Delhi,Normal,0,0,0,1,300000,0,3,critical_illness_rider|personal_accident|international_cover,0,0,2,Bajaj Allianz,44800.0,8064.0,52864.0
AHQ004734,Critical Illness,Specialty,57,Female,1,3,Karnataka,Overweight,0,0,0,2,750000,10000,2,international_cover|personal_accident,0,0,1,ACKO,52000.0,9360.0,61360.0
AHQ004735,Family Floater Premium,Family,37,Male,4,2,Maharashtra,Overweight,1,0,0,2,750000,5000,3,opd_cover|dental_vision|international_cover,0,1,1,SBI Health,101000.0,18180.0,119180.0
AHQ004736,Individual Standard,Individual,59,Male,1,3,Karnataka,Normal,0,1,1,2,500000,0,2,international_cover|opd_cover,0,1,1,ACKO,30100.0,5418.0,35518.0
AHQ004737,Family Floater Basic,Family,24,Male,2,3,Karnataka,Normal,0,0,1,1,300000,50000,0,,0,0,2,United India,16600.0,2988.0,19588.0
AHQ004738,Super Top-Up,Specialty,48,Male,1,2,Gujarat,Normal,0,0,1,0,1000000,0,4,personal_accident|hospital_cash|critical_illness_rider|international_cover,0,0,2,Care Health,39800.0,7164.0,46964.0
AHQ004739,Senior Citizen,Senior,71,Male,2,1,West Bengal,Overweight,1,1,1,2,1000000,0,2,critical_illness_rider|personal_accident,0,0,3,Star Health,675100.0,121518.0,796618.0
AHQ004740,Super Top-Up,Specialty,55,Female,1,2,Kerala,Normal,0,0,1,0,300000,25000,1,dental_vision,0,0,3,United India,31000.0,5580.0,36580.0
AHQ004741,Senior Citizen,Senior,69,Male,2,1,Telangana,Obese,0,0,1,3,750000,0,3,critical_illness_rider|personal_accident|opd_cover,0,1,2,Star Health,328600.0,59148.0,387748.0
AHQ004742,Family Floater Premium,Family,21,Female,3,2,Kerala,Obese,0,0,0,5,1500000,0,4,hospital_cash|international_cover|maternity|opd_cover,1,1,1,SBI Health,73200.0,13176.0,86376.0
AHQ004743,Family Floater Basic,Family,59,Male,4,3,Uttar Pradesh,Normal,0,0,0,0,500000,5000,0,,0,0,2,HDFC Ergo,97500.0,17550.0,115050.0
AHQ004744,Family Floater Standard,Family,46,Female,3,1,Uttar Pradesh,Normal,1,0,0,3,750000,10000,3,dental_vision|opd_cover|maternity,1,1,1,SBI Health,70600.0,12708.0,83308.0
AHQ004745,Family Floater Basic,Family,59,Male,2,1,West Bengal,Normal,0,0,1,0,500000,10000,2,maternity|dental_vision,1,0,1,ACKO,40000.0,7200.0,47200.0
AHQ004746,Family Floater Standard,Family,34,Male,4,2,Odisha,Normal,0,0,0,0,750000,5000,0,,0,0,1,HDFC Ergo,45200.0,8136.0,53336.0
AHQ004747,Family Floater Premium,Family,21,Male,3,3,Rajasthan,Normal,0,1,0,0,1000000,0,4,personal_accident|international_cover|maternity|hospital_cash,1,0,1,United India,66300.0,11934.0,78234.0
AHQ004748,Senior Citizen,Senior,60,Male,4,1,Maharashtra,Normal,0,0,0,1,300000,25000,2,critical_illness_rider|personal_accident,0,0,2,Star Health,207300.0,37314.0,244614.0
AHQ004749,Family Floater Standard,Family,57,Male,2,1,Tamil Nadu,Obese,0,0,0,1,750000,0,3,opd_cover|international_cover|critical_illness_rider,0,1,1,SBI Health,103100.0,18558.0,121658.0
AHQ004750,Senior Citizen,Senior,62,Male,5,2,Madhya Pradesh,Obese,0,1,1,1,750000,10000,0,,0,0,1,United India,242900.0,43722.0,286622.0
AHQ004751,Individual Premium,Individual,35,Female,1,1,Uttar Pradesh,Normal,1,0,1,4,2000000,50000,1,critical_illness_rider,0,0,3,SBI Health,107000.0,19260.0,126260.0
AHQ004752,Senior Citizen,Senior,60,Male,2,3,Tamil Nadu,Obese,0,1,1,0,750000,0,1,opd_cover,0,1,1,Niva Bupa,131900.0,23742.0,155642.0
AHQ004753,Family Floater Standard,Family,31,Female,4,1,Punjab,Overweight,0,0,1,0,750000,10000,4,personal_accident|international_cover|critical_illness_rider|hospital_cash,0,0,3,Bajaj Allianz,186200.0,33516.0,219716.0
